"Plot Title: 20750527-SHSC.WSM.SGT.240720"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 5)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 25)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 50)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 100)","Host Connected (LGR S/N: 20750527)","Stopped (LGR S/N: 20750527)","End Of File (LGR S/N: 20750527)"
577,24/08/01 20:30:00,7.720,3.274,-0.311,-1.327,,,
578,24/08/01 21:00:00,7.845,3.274,-0.311,-1.327,,,
579,24/08/01 21:30:00,7.970,3.274,-0.311,-1.327,,,
580,24/08/01 22:00:00,8.095,3.274,-0.311,-1.327,,,
581,24/08/01 22:30:00,8.220,3.274,-0.311,-1.327,,,
582,24/08/01 23:00:00,8.319,3.274,-0.311,-1.327,,,
583,24/08/01 23:30:00,8.444,3.274,-0.311,-1.327,,,
584,24/08/02 00:00:00,8.543,3.274,-0.311,-1.327,,,
585,24/08/02 00:30:00,8.643,3.274,-0.311,-1.327,,,
586,24/08/02 01:00:00,8.717,3.274,-0.311,-1.327,,,
587,24/08/02 01:30:00,8.817,3.274,-0.311,-1.327,,,
588,24/08/02 02:00:00,8.891,3.274,-0.311,-1.327,,,
589,24/08/02 02:30:00,8.965,3.301,-0.311,-1.327,,,
590,24/08/02 03:00:00,9.040,3.301,-0.311,-1.327,,,
591,24/08/02 03:30:00,9.089,3.327,-0.311,-1.327,,,
592,24/08/02 04:00:00,9.163,3.327,-0.311,-1.327,,,
593,24/08/02 04:30:00,9.213,3.354,-0.311,-1.327,,,
594,24/08/02 05:00:00,9.238,3.354,-0.311,-1.299,,,
595,24/08/02 05:30:00,9.262,3.380,-0.311,-1.327,,,
596,24/08/02 06:00:00,9.287,3.406,-0.311,-1.299,,,
597,24/08/02 06:30:00,9.287,3.406,-0.311,-1.299,,,
598,24/08/02 07:00:00,9.287,3.433,-0.311,-1.327,,,
599,24/08/02 07:30:00,9.312,3.459,-0.311,-1.327,,,
600,24/08/02 08:00:00,9.312,3.485,-0.311,-1.327,,,
601,24/08/02 08:30:00,9.312,3.512,-0.311,-1.327,,,
602,24/08/02 09:00:00,9.287,3.538,-0.311,-1.299,,,
603,24/08/02 09:30:00,9.287,3.564,-0.311,-1.299,,,
604,24/08/02 10:00:00,9.262,3.591,-0.311,-1.327,,,
605,24/08/02 10:30:00,9.238,3.617,-0.311,-1.299,,,
606,24/08/02 11:00:00,9.238,3.670,-0.311,-1.299,,,
607,24/08/02 11:30:00,9.213,3.696,-0.283,-1.299,,,
608,24/08/02 12:00:00,9.163,3.722,-0.311,-1.299,,,
609,24/08/02 12:30:00,9.139,3.749,-0.311,-1.299,,,
610,24/08/02 13:00:00,9.089,3.801,-0.311,-1.299,,,
611,24/08/02 13:30:00,9.040,3.854,-0.311,-1.299,,,
612,24/08/02 14:00:00,8.990,3.880,-0.311,-1.299,,,
613,24/08/02 14:30:00,8.941,3.906,-0.311,-1.299,,,
614,24/08/02 15:00:00,8.866,3.958,-0.311,-1.299,,,
615,24/08/02 15:30:00,8.817,3.985,-0.311,-1.299,,,
616,24/08/02 16:00:00,8.742,4.011,-0.311,-1.299,,,
617,24/08/02 16:30:00,8.668,4.037,-0.311,-1.299,,,
618,24/08/02 17:00:00,8.593,4.063,-0.311,-1.327,,,
619,24/08/02 17:30:00,8.543,4.089,-0.311,-1.299,,,
620,24/08/02 18:00:00,8.494,4.089,-0.283,-1.299,,,
621,24/08/02 18:30:00,8.444,4.115,-0.283,-1.299,,,
622,24/08/02 19:00:00,8.419,4.115,-0.311,-1.299,,,
623,24/08/02 19:30:00,8.369,4.115,-0.311,-1.299,,,
624,24/08/02 20:00:00,8.344,4.141,-0.311,-1.299,,,
625,24/08/02 20:30:00,8.344,4.141,-0.311,-1.299,,,
626,24/08/02 21:00:00,8.319,4.141,-0.311,-1.299,,,
627,24/08/02 21:30:00,8.344,4.141,-0.311,-1.299,,,
628,24/08/02 22:00:00,8.344,4.141,-0.311,-1.299,,,
629,24/08/02 22:30:00,8.344,4.168,-0.311,-1.299,,,
630,24/08/02 23:00:00,8.369,4.141,-0.311,-1.299,,,
631,24/08/02 23:30:00,8.369,4.141,-0.283,-1.299,,,
632,24/08/03 00:00:00,8.394,4.141,-0.311,-1.299,,,
633,24/08/03 00:30:00,8.419,4.141,-0.311,-1.299,,,
634,24/08/03 01:00:00,8.444,4.141,-0.311,-1.299,,,
635,24/08/03 01:30:00,8.469,4.141,-0.311,-1.299,,,
636,24/08/03 02:00:00,8.494,4.141,-0.311,-1.299,,,
637,24/08/03 02:30:00,8.543,4.115,-0.283,-1.299,,,
638,24/08/03 03:00:00,8.568,4.141,-0.283,-1.299,,,
639,24/08/03 03:30:00,8.593,4.141,-0.311,-1.299,,,
640,24/08/03 04:00:00,8.593,4.115,-0.283,-1.299,,,
641,24/08/03 04:30:00,8.593,4.141,-0.283,-1.299,,,
642,24/08/03 05:00:00,8.593,4.141,-0.283,-1.299,,,
643,24/08/03 05:30:00,8.593,4.168,-0.283,-1.299,,,
644,24/08/03 06:00:00,8.543,4.168,-0.283,-1.299,,,
645,24/08/03 06:30:00,8.494,4.168,-0.283,-1.299,,,
646,24/08/03 07:00:00,8.444,4.194,-0.283,-1.299,,,
647,24/08/03 07:30:00,8.369,4.194,-0.283,-1.299,,,
648,24/08/03 08:00:00,8.295,4.220,-0.283,-1.299,,,
649,24/08/03 08:30:00,8.220,4.220,-0.283,-1.299,,,
650,24/08/03 09:00:00,8.120,4.246,-0.283,-1.299,,,
651,24/08/03 09:30:00,8.045,4.246,-0.283,-1.270,,,
652,24/08/03 10:00:00,7.945,4.272,-0.283,-1.299,,,
653,24/08/03 10:30:00,7.820,4.272,-0.283,-1.270,,,
654,24/08/03 11:00:00,7.670,4.298,-0.283,-1.270,,,
655,24/08/03 11:30:00,7.519,4.298,-0.283,-1.299,,,
656,24/08/03 12:00:00,7.343,4.298,-0.283,-1.270,,,
657,24/08/03 12:30:00,7.192,4.298,-0.283,-1.299,,,
658,24/08/03 13:00:00,7.015,4.324,-0.283,-1.299,,,
659,24/08/03 13:30:00,6.864,4.324,-0.283,-1.270,,,
660,24/08/03 14:00:00,6.712,4.324,-0.283,-1.299,,,
661,24/08/03 14:30:00,6.611,4.324,-0.283,-1.299,,,
662,24/08/03 15:00:00,6.509,4.324,-0.283,-1.299,,,
663,24/08/03 15:30:00,6.458,4.324,-0.283,-1.299,,,
664,24/08/03 16:00:00,6.433,4.298,-0.283,-1.270,,,
665,24/08/03 16:30:00,6.458,4.298,-0.283,-1.299,,,
666,24/08/03 17:00:00,6.484,4.272,-0.283,-1.299,,,
667,24/08/03 17:30:00,6.560,4.272,-0.283,-1.299,,,
668,24/08/03 18:00:00,6.636,4.246,-0.283,-1.299,,,
669,24/08/03 18:30:00,6.737,4.220,-0.283,-1.270,,,
670,24/08/03 19:00:00,6.889,4.194,-0.283,-1.299,,,
671,24/08/03 19:30:00,7.041,4.168,-0.283,-1.270,,,
672,24/08/03 20:00:00,7.167,4.141,-0.283,-1.299,,,
673,24/08/03 20:30:00,7.293,4.115,-0.283,-1.299,,,
674,24/08/03 21:00:00,7.444,4.089,-0.283,-1.270,,,
675,24/08/03 21:30:00,7.594,4.063,-0.283,-1.270,,,
676,24/08/03 22:00:00,7.745,4.063,-0.283,-1.270,,,
677,24/08/03 22:30:00,7.870,4.037,-0.283,-1.299,,,
678,24/08/03 23:00:00,7.995,4.011,-0.283,-1.270,,,
679,24/08/03 23:30:00,8.145,3.985,-0.283,-1.299,,,
680,24/08/04 00:00:00,8.270,3.985,-0.283,-1.270,,,
681,24/08/04 00:30:00,8.394,3.958,-0.283,-1.270,,,
682,24/08/04 01:00:00,8.494,3.958,-0.283,-1.299,,,
683,24/08/04 01:30:00,8.593,3.958,-0.283,-1.270,,,
684,24/08/04 02:00:00,8.693,3.932,-0.283,-1.270,,,
685,24/08/04 02:30:00,8.767,3.932,-0.283,-1.270,,,
686,24/08/04 03:00:00,8.866,3.932,-0.283,-1.270,,,
687,24/08/04 03:30:00,8.916,3.932,-0.283,-1.270,,,
688,24/08/04 04:00:00,8.990,3.906,-0.283,-1.270,,,
689,24/08/04 04:30:00,9.015,3.906,-0.283,-1.270,,,
690,24/08/04 05:00:00,9.040,3.932,-0.283,-1.270,,,
691,24/08/04 05:30:00,9.064,3.932,-0.283,-1.270,,,
692,24/08/04 06:00:00,9.064,3.932,-0.283,-1.270,,,
693,24/08/04 06:30:00,9.089,3.958,-0.283,-1.270,,,
694,24/08/04 07:00:00,9.089,3.958,-0.283,-1.270,,,
695,24/08/04 07:30:00,9.064,3.985,-0.283,-1.299,,,
696,24/08/04 08:00:00,9.015,3.985,-0.283,-1.270,,,
697,24/08/04 08:30:00,8.941,4.011,-0.283,-1.270,,,
698,24/08/04 09:00:00,8.891,4.037,-0.283,-1.270,,,
699,24/08/04 09:30:00,8.817,4.063,-0.283,-1.270,,,
700,24/08/04 10:00:00,8.742,4.089,-0.283,-1.299,,,
701,24/08/04 10:30:00,8.668,4.115,-0.283,-1.270,,,
702,24/08/04 11:00:00,8.593,4.141,-0.283,-1.270,,,
703,24/08/04 11:30:00,8.543,4.168,-0.283,-1.270,,,
704,24/08/04 12:00:00,8.469,4.194,-0.283,-1.270,,,
705,24/08/04 12:30:00,8.394,4.220,-0.283,-1.270,,,
706,24/08/04 13:00:00,8.319,4.246,-0.283,-1.270,,,
707,24/08/04 13:30:00,8.295,4.272,-0.283,-1.270,,,
708,24/08/04 14:00:00,8.245,4.272,-0.283,-1.270,,,
709,24/08/04 14:30:00,8.220,4.298,-0.283,-1.270,,,
710,24/08/04 15:00:00,8.195,4.298,-0.283,-1.270,,,
711,24/08/04 15:30:00,8.220,4.324,-0.283,-1.270,,,
712,24/08/04 16:00:00,8.245,4.324,-0.283,-1.270,,,
713,24/08/04 16:30:00,8.319,4.324,-0.283,-1.270,,,
714,24/08/04 17:00:00,8.369,4.350,-0.283,-1.270,,,
715,24/08/04 17:30:00,8.444,4.324,-0.283,-1.270,,,
716,24/08/04 18:00:00,8.519,4.350,-0.283,-1.270,,,
717,24/08/04 18:30:00,8.593,4.350,-0.283,-1.270,,,
718,24/08/04 19:00:00,8.668,4.350,-0.283,-1.270,,,
719,24/08/04 19:30:00,8.717,4.350,-0.283,-1.270,,,
720,24/08/04 20:00:00,8.792,4.324,-0.283,-1.270,,,
721,24/08/04 20:30:00,8.891,4.298,-0.283,-1.270,,,
722,24/08/04 21:00:00,8.990,4.298,-0.283,-1.270,,,
723,24/08/04 21:30:00,9.114,4.298,-0.283,-1.270,,,
724,24/08/04 22:00:00,9.238,4.272,-0.283,-1.270,,,
725,24/08/04 22:30:00,9.361,4.272,-0.283,-1.270,,,
726,24/08/04 23:00:00,9.485,4.246,-0.283,-1.270,,,
727,24/08/04 23:30:00,9.608,4.246,-0.283,-1.270,,,
728,24/08/05 00:00:00,9.731,4.246,-0.283,-1.270,,,
729,24/08/05 00:30:00,9.854,4.246,-0.255,-1.270,,,
730,24/08/05 01:00:00,9.952,4.246,-0.283,-1.270,,,
731,24/08/05 01:30:00,10.026,4.246,-0.283,-1.270,,,
732,24/08/05 02:00:00,10.124,4.246,-0.283,-1.270,,,
733,24/08/05 02:30:00,10.198,4.246,-0.283,-1.270,,,
734,24/08/05 03:00:00,10.247,4.246,-0.283,-1.270,,,
735,24/08/05 03:30:00,10.320,4.246,-0.283,-1.270,,,
736,24/08/05 04:00:00,10.369,4.246,-0.283,-1.270,,,
737,24/08/05 04:30:00,10.418,4.272,-0.283,-1.270,,,
738,24/08/05 05:00:00,10.443,4.272,-0.283,-1.270,,,
739,24/08/05 05:30:00,10.467,4.298,-0.283,-1.270,,,
740,24/08/05 06:00:00,10.467,4.298,-0.283,-1.270,,,
741,24/08/05 06:30:00,10.516,4.324,-0.283,-1.270,,,
742,24/08/05 07:00:00,10.541,4.324,-0.283,-1.242,,,
743,24/08/05 07:30:00,10.516,4.376,-0.255,-1.270,,,
744,24/08/05 08:00:00,10.492,4.402,-0.283,-1.270,,,
745,24/08/05 08:30:00,10.443,4.428,-0.255,-1.270,,,
746,24/08/05 09:00:00,10.369,4.454,-0.283,-1.270,,,
747,24/08/05 09:30:00,10.296,4.506,-0.283,-1.270,,,
748,24/08/05 10:00:00,10.222,4.558,-0.283,-1.270,,,
749,24/08/05 10:30:00,10.124,4.584,-0.283,-1.270,,,
750,24/08/05 11:00:00,10.026,4.636,-0.255,-1.270,,,
751,24/08/05 11:30:00,9.928,4.662,-0.255,-1.270,,,
752,24/08/05 12:00:00,9.829,4.714,-0.283,-1.270,,,
753,24/08/05 12:30:00,9.731,4.740,-0.255,-1.270,,,
754,24/08/05 13:00:00,9.657,4.792,-0.283,-1.270,,,
755,24/08/05 13:30:00,9.558,4.818,-0.255,-1.270,,,
756,24/08/05 14:00:00,9.509,4.844,-0.255,-1.270,,,
757,24/08/05 14:30:00,9.435,4.869,-0.255,-1.270,,,
758,24/08/05 15:00:00,9.410,4.895,-0.255,-1.270,,,
759,24/08/05 15:30:00,9.410,4.895,-0.283,-1.270,,,
760,24/08/05 16:00:00,9.460,4.921,-0.255,-1.270,,,
761,24/08/05 16:30:00,9.534,4.921,-0.255,-1.270,,,
762,24/08/05 17:00:00,9.657,4.921,-0.255,-1.270,,,
763,24/08/05 17:30:00,9.756,4.921,-0.255,-1.270,,,
764,24/08/05 18:00:00,9.903,4.921,-0.255,-1.242,,,
765,24/08/05 18:30:00,10.051,4.895,-0.283,-1.270,,,
766,24/08/05 19:00:00,10.198,4.869,-0.255,-1.270,,,
767,24/08/05 19:30:00,10.345,4.844,-0.255,-1.270,,,
768,24/08/05 20:00:00,10.492,4.818,-0.255,-1.270,,,
769,24/08/05 20:30:00,10.638,4.818,-0.255,-1.270,,,
770,24/08/05 21:00:00,10.810,4.818,-0.255,-1.270,,,
771,24/08/05 21:30:00,10.956,4.792,-0.255,-1.270,,,
772,24/08/05 22:00:00,11.102,4.792,-0.255,-1.270,,,
773,24/08/05 22:30:00,11.224,4.792,-0.255,-1.270,,,
774,24/08/05 23:00:00,11.346,4.792,-0.255,-1.242,,,
775,24/08/05 23:30:00,11.467,4.792,-0.255,-1.242,,,
776,24/08/06 00:00:00,11.589,4.792,-0.283,-1.270,,,
777,24/08/06 00:30:00,11.686,4.792,-0.255,-1.270,,,
778,24/08/06 01:00:00,11.759,4.792,-0.255,-1.242,,,
779,24/08/06 01:30:00,11.832,4.818,-0.255,-1.270,,,
780,24/08/06 02:00:00,11.904,4.818,-0.255,-1.270,,,
781,24/08/06 02:30:00,11.953,4.818,-0.255,-1.242,,,
782,24/08/06 03:00:00,12.025,4.844,-0.255,-1.270,,,
783,24/08/06 03:30:00,12.050,4.844,-0.255,-1.242,,,
784,24/08/06 04:00:00,12.098,4.869,-0.255,-1.270,,,
785,24/08/06 04:30:00,12.147,4.895,-0.255,-1.270,,,
786,24/08/06 05:00:00,12.219,4.921,-0.255,-1.242,,,
787,24/08/06 05:30:00,12.268,4.921,-0.255,-1.242,,,
788,24/08/06 06:00:00,12.316,4.947,-0.255,-1.242,,,
789,24/08/06 06:30:00,12.316,4.999,-0.255,-1.242,,,
790,24/08/06 07:00:00,12.316,5.024,-0.255,-1.270,,,
791,24/08/06 07:30:00,12.292,5.076,-0.255,-1.242,,,
792,24/08/06 08:00:00,12.243,5.128,-0.255,-1.242,,,
793,24/08/06 08:30:00,12.195,5.179,-0.255,-1.242,,,
794,24/08/06 09:00:00,12.122,5.231,-0.255,-1.242,,,
795,24/08/06 09:30:00,12.050,5.282,-0.255,-1.242,,,
796,24/08/06 10:00:00,11.953,5.334,-0.255,-1.270,,,
797,24/08/06 10:30:00,11.856,5.385,-0.255,-1.242,,,
798,24/08/06 11:00:00,11.783,5.411,-0.255,-1.270,,,
799,24/08/06 11:30:00,11.686,5.462,-0.255,-1.242,,,
800,24/08/06 12:00:00,11.589,5.514,-0.255,-1.270,,,
801,24/08/06 12:30:00,11.516,5.539,-0.255,-1.242,,,
802,24/08/06 13:00:00,11.443,5.591,-0.255,-1.242,,,
803,24/08/06 13:30:00,11.370,5.616,-0.255,-1.242,,,
804,24/08/06 14:00:00,11.321,5.668,-0.255,-1.242,,,
805,24/08/06 14:30:00,11.273,5.693,-0.255,-1.242,,,
806,24/08/06 15:00:00,11.248,5.719,-0.255,-1.242,,,
807,24/08/06 15:30:00,11.248,5.719,-0.255,-1.242,,,
808,24/08/06 16:00:00,11.273,5.745,-0.255,-1.242,,,
809,24/08/06 16:30:00,11.370,5.745,-0.255,-1.242,,,
810,24/08/06 17:00:00,11.443,5.745,-0.255,-1.242,,,
811,24/08/06 17:30:00,11.540,5.745,-0.255,-1.242,,,
812,24/08/06 18:00:00,11.637,5.719,-0.255,-1.242,,,
813,24/08/06 18:30:00,11.759,5.693,-0.255,-1.242,,,
814,24/08/06 19:00:00,11.880,5.668,-0.255,-1.242,,,
815,24/08/06 19:30:00,12.050,5.668,-0.255,-1.242,,,
816,24/08/06 20:00:00,12.219,5.642,-0.255,-1.242,,,
817,24/08/06 20:30:00,12.364,5.616,-0.255,-1.242,,,
818,24/08/06 21:00:00,12.509,5.616,-0.255,-1.242,,,
819,24/08/06 21:30:00,12.654,5.616,-0.255,-1.242,,,
820,24/08/06 22:00:00,12.751,5.616,-0.255,-1.242,,,
821,24/08/06 22:30:00,12.871,5.616,-0.255,-1.242,,,
822,24/08/06 23:00:00,12.968,5.616,-0.255,-1.242,,,
823,24/08/06 23:30:00,13.088,5.616,-0.255,-1.242,,,
824,24/08/07 00:00:00,13.185,5.616,-0.255,-1.242,,,
825,24/08/07 00:30:00,13.281,5.616,-0.255,-1.242,,,
826,24/08/07 01:00:00,13.377,5.616,-0.255,-1.242,,,
827,24/08/07 01:30:00,13.473,5.616,-0.255,-1.242,,,
828,24/08/07 02:00:00,13.570,5.616,-0.255,-1.242,,,
829,24/08/07 02:30:00,13.666,5.642,-0.255,-1.242,,,
830,24/08/07 03:00:00,13.762,5.642,-0.255,-1.242,,,
831,24/08/07 03:30:00,13.858,5.668,-0.255,-1.242,,,
832,24/08/07 04:00:00,13.930,5.693,-0.255,-1.242,,,
833,24/08/07 04:30:00,14.002,5.719,-0.255,-1.242,,,
834,24/08/07 05:00:00,14.050,5.745,-0.255,-1.242,,,
835,24/08/07 05:30:00,14.098,5.770,-0.255,-1.242,,,
836,24/08/07 06:00:00,14.122,5.821,-0.227,-1.242,,,
837,24/08/07 06:30:00,14.122,5.872,-0.255,-1.242,,,
838,24/08/07 07:00:00,14.098,5.924,-0.255,-1.242,,,
839,24/08/07 07:30:00,14.026,5.975,-0.255,-1.242,,,
840,24/08/07 08:00:00,13.954,6.026,-0.255,-1.242,,,
841,24/08/07 08:30:00,13.858,6.077,-0.255,-1.242,,,
842,24/08/07 09:00:00,13.762,6.128,-0.255,-1.242,,,
843,24/08/07 09:30:00,13.642,6.179,-0.255,-1.242,,,
844,24/08/07 10:00:00,13.546,6.230,-0.255,-1.242,,,
845,24/08/07 10:30:00,13.425,6.281,-0.255,-1.242,,,
846,24/08/07 11:00:00,13.281,6.306,-0.255,-1.242,,,
847,24/08/07 11:30:00,13.161,6.357,-0.255,-1.242,,,
848,24/08/07 12:00:00,13.064,6.408,-0.255,-1.242,,,
849,24/08/07 12:30:00,12.944,6.458,-0.255,-1.242,,,
850,24/08/07 13:00:00,12.847,6.484,-0.255,-1.242,,,
851,24/08/07 13:30:00,12.751,6.509,-0.255,-1.242,,,
852,24/08/07 14:00:00,12.654,6.535,-0.255,-1.242,,,
853,24/08/07 14:30:00,12.582,6.560,-0.255,-1.242,,,
854,24/08/07 15:00:00,12.534,6.585,-0.255,-1.242,,,
855,24/08/07 15:30:00,12.509,6.585,-0.255,-1.242,,,
856,24/08/07 16:00:00,12.509,6.585,-0.255,-1.242,,,
857,24/08/07 16:30:00,12.558,6.585,-0.227,-1.213,,,
858,24/08/07 17:00:00,12.630,6.560,-0.255,-1.242,,,
859,24/08/07 17:30:00,12.703,6.560,-0.255,-1.242,,,
860,24/08/07 18:00:00,12.823,6.535,-0.227,-1.242,,,
861,24/08/07 18:30:00,12.944,6.509,-0.255,-1.242,,,
862,24/08/07 19:00:00,13.112,6.484,-0.227,-1.242,,,
863,24/08/07 19:30:00,13.257,6.433,-0.255,-1.213,,,
864,24/08/07 20:00:00,13.425,6.408,-0.255,-1.242,,,
865,24/08/07 20:30:00,13.594,6.382,-0.255,-1.242,,,
866,24/08/07 21:00:00,13.762,6.357,-0.255,-1.242,,,
867,24/08/07 21:30:00,13.954,6.331,-0.255,-1.242,,,
868,24/08/07 22:00:00,14.122,6.331,-0.227,-1.242,,,
869,24/08/07 22:30:00,14.290,6.306,-0.227,-1.242,,,
870,24/08/07 23:00:00,14.433,6.306,-0.255,-1.242,,,
871,24/08/07 23:30:00,14.577,6.306,-0.255,-1.242,,,
872,24/08/08 00:00:00,14.721,6.306,-0.255,-1.242,,,
873,24/08/08 00:30:00,14.840,6.331,-0.255,-1.242,,,
874,24/08/08 01:00:00,14.960,6.331,-0.255,-1.213,,,
875,24/08/08 01:30:00,15.103,6.357,-0.255,-1.242,,,
876,24/08/08 02:00:00,15.247,6.382,-0.227,-1.242,,,
877,24/08/08 02:30:00,15.342,6.408,-0.227,-1.213,,,
878,24/08/08 03:00:00,15.414,6.433,-0.255,-1.242,,,
879,24/08/08 03:30:00,15.509,6.458,-0.227,-1.242,,,
880,24/08/08 04:00:00,15.581,6.509,-0.227,-1.213,,,
881,24/08/08 04:30:00,15.629,6.535,-0.227,-1.213,,,
882,24/08/08 05:00:00,15.676,6.585,-0.227,-1.213,,,
883,24/08/08 05:30:00,15.652,6.636,-0.227,-1.242,,,
884,24/08/08 06:00:00,15.605,6.687,-0.227,-1.213,,,
885,24/08/08 06:30:00,15.533,6.737,-0.227,-1.213,,,
886,24/08/08 07:00:00,15.438,6.788,-0.227,-1.213,,,
887,24/08/08 07:30:00,15.318,6.839,-0.227,-1.213,,,
888,24/08/08 08:00:00,15.151,6.889,-0.255,-1.213,,,
889,24/08/08 08:30:00,14.960,6.940,-0.227,-1.213,,,
890,24/08/08 09:00:00,14.792,7.015,-0.227,-1.242,,,
891,24/08/08 09:30:00,14.601,7.041,-0.227,-1.213,,,
892,24/08/08 10:00:00,14.457,7.091,-0.227,-1.242,,,
893,24/08/08 10:30:00,14.290,7.116,-0.227,-1.213,,,
894,24/08/08 11:00:00,14.122,7.167,-0.227,-1.213,,,
895,24/08/08 11:30:00,14.002,7.192,-0.227,-1.213,,,
896,24/08/08 12:00:00,13.858,7.242,-0.227,-1.213,,,
897,24/08/08 12:30:00,13.738,7.293,-0.227,-1.213,,,
898,24/08/08 13:00:00,13.618,7.318,-0.255,-1.213,,,
899,24/08/08 13:30:00,13.497,7.368,-0.227,-1.213,,,
900,24/08/08 14:00:00,13.401,7.393,-0.227,-1.213,,,
901,24/08/08 14:30:00,13.305,7.393,-0.227,-1.213,,,
902,24/08/08 15:00:00,13.257,7.419,-0.227,-1.213,,,
903,24/08/08 15:30:00,13.257,7.444,-0.227,-1.213,,,
904,24/08/08 16:00:00,13.305,7.444,-0.227,-1.213,,,
905,24/08/08 16:30:00,13.377,7.469,-0.227,-1.213,,,
906,24/08/08 17:00:00,13.473,7.469,-0.227,-1.213,,,
907,24/08/08 17:30:00,13.594,7.469,-0.227,-1.213,,,
908,24/08/08 18:00:00,13.738,7.444,-0.227,-1.213,,,
909,24/08/08 18:30:00,13.906,7.444,-0.227,-1.213,,,
910,24/08/08 19:00:00,14.098,7.419,-0.227,-1.213,,,
911,24/08/08 19:30:00,14.290,7.419,-0.227,-1.213,,,
912,24/08/08 20:00:00,14.505,7.393,-0.227,-1.213,,,
913,24/08/08 20:30:00,14.697,7.419,-0.227,-1.213,,,
914,24/08/08 21:00:00,14.912,7.444,-0.227,-1.213,,,
915,24/08/08 21:30:00,15.103,7.469,-0.227,-1.213,,,
916,24/08/08 22:00:00,15.294,7.494,-0.227,-1.213,,,
917,24/08/08 22:30:00,15.461,7.544,-0.227,-1.213,,,
918,24/08/08 23:00:00,15.629,7.569,-0.227,-1.213,,,
919,24/08/08 23:30:00,15.772,7.594,-0.227,-1.213,,,
920,24/08/09 00:00:00,15.915,7.645,-0.227,-1.213,,,
921,24/08/09 00:30:00,16.058,7.695,-0.227,-1.213,,,
922,24/08/09 01:00:00,16.201,7.745,-0.227,-1.213,,,
923,24/08/09 01:30:00,16.296,7.795,-0.227,-1.213,,,
924,24/08/09 02:00:00,16.392,7.845,-0.227,-1.213,,,
925,24/08/09 02:30:00,16.463,7.895,-0.227,-1.213,,,
926,24/08/09 03:00:00,16.558,7.970,-0.227,-1.213,,,
927,24/08/09 03:30:00,16.606,8.045,-0.227,-1.213,,,
928,24/08/09 04:00:00,16.630,8.145,-0.227,-1.213,,,
929,24/08/09 04:30:00,16.630,8.220,-0.227,-1.213,,,
930,24/08/09 05:00:00,16.558,8.270,-0.227,-1.213,,,
931,24/08/09 05:30:00,16.439,8.344,-0.227,-1.213,,,
932,24/08/09 06:00:00,16.296,8.444,-0.227,-1.213,,,
933,24/08/09 06:30:00,16.058,8.519,-0.227,-1.213,,,
934,24/08/09 07:00:00,15.867,8.593,-0.227,-1.213,,,
935,24/08/09 07:30:00,15.652,8.668,-0.227,-1.213,,,
936,24/08/09 08:00:00,15.438,8.717,-0.227,-1.213,,,
937,24/08/09 08:30:00,15.294,8.792,-0.227,-1.213,,,
938,24/08/09 09:00:00,15.103,8.866,-0.227,-1.213,,,
939,24/08/09 09:30:00,14.912,8.916,-0.227,-1.213,,,
940,24/08/09 10:00:00,14.721,8.990,-0.227,-1.213,,,
941,24/08/09 10:30:00,14.505,9.040,-0.227,-1.213,,,
942,24/08/09 11:00:00,14.361,9.089,-0.227,-1.213,,,
943,24/08/09 11:30:00,14.266,9.139,-0.227,-1.213,,,
944,24/08/09 12:00:00,14.170,9.188,-0.227,-1.213,,,
945,24/08/09 12:30:00,14.098,9.238,-0.227,-1.213,,,
946,24/08/09 13:00:00,14.050,9.262,-0.227,-1.213,,,
947,24/08/09 13:30:00,14.026,9.287,-0.227,-1.213,,,
948,24/08/09 14:00:00,14.050,9.336,-0.227,-1.213,,,
949,24/08/09 14:30:00,14.098,9.361,-0.227,-1.213,,,
950,24/08/09 15:00:00,14.122,9.410,-0.227,-1.213,,,
951,24/08/09 15:30:00,14.170,9.386,-0.227,-1.213,,,
952,24/08/09 16:00:00,14.290,9.361,-0.227,-1.213,,,
953,24/08/09 16:30:00,14.385,9.336,-0.227,-1.213,,,
954,24/08/09 17:00:00,14.505,9.336,-0.227,-1.213,,,
955,24/08/09 17:30:00,14.529,9.312,-0.199,-1.213,,,
956,24/08/09 18:00:00,14.577,9.287,-0.199,-1.213,,,
957,24/08/09 18:30:00,14.649,9.287,-0.227,-1.213,,,
958,24/08/09 19:00:00,14.768,9.287,-0.227,-1.213,,,
959,24/08/09 19:30:00,14.864,9.262,-0.227,-1.213,,,
960,24/08/09 20:00:00,14.888,9.287,-0.227,-1.213,,,
961,24/08/09 20:30:00,14.936,9.312,-0.199,-1.213,,,
962,24/08/09 21:00:00,14.960,9.312,-0.199,-1.213,,,
963,24/08/09 21:30:00,14.960,9.336,-0.227,-1.213,,,
964,24/08/09 22:00:00,15.008,9.336,-0.199,-1.213,,,
965,24/08/09 22:30:00,14.936,9.361,-0.199,-1.213,,,
966,24/08/09 23:00:00,14.792,9.386,-0.199,-1.213,,,
967,24/08/09 23:30:00,14.673,9.435,-0.227,-1.213,,,
968,24/08/10 00:00:00,14.553,9.534,-0.199,-1.213,,,
